C:\strawberry\perl\site\bin/pp: Packing simple.pl
C:\strawberry\perl\site\bin/pp: Writing PAR on C:\Users\THEQUI~1\AppData\Local\Temp\ppbfdLt.par
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/DOM/HTML.pm as mojo/lib/Mojo/DOM/HTML.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Date.pm as mojo/lib/Mojo/Date.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Exception.pm as mojo/lib/Mojo/Exception.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Headers.pm as mojo/lib/Mojo/Headers.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/HelloWorld.pm as mojo/lib/Mojo/HelloWorld.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Home.pm as mojo/lib/Mojo/Home.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOLoop.pm as mojo/lib/Mojo/IOLoop.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOLoop/Client.pm as mojo/lib/Mojo/IOLoop/Client.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOLoop/EventEmitter.pm as mojo/lib/Mojo/IOLoop/EventEmitter.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOLoop/Resolver.pm as mojo/lib/Mojo/IOLoop/Resolver.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOLoop/Server.pm as mojo/lib/Mojo/IOLoop/Server.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOLoop/Stream.pm as mojo/lib/Mojo/IOLoop/Stream.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOLoop/Trigger.pm as mojo/lib/Mojo/IOLoop/Trigger.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOWatcher.pm as mojo/lib/Mojo/IOWatcher.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/IOWatcher/EV.pm as mojo/lib/Mojo/IOWatcher/EV.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/JSON.pm as mojo/lib/Mojo/JSON.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Loader.pm as mojo/lib/Mojo/Loader.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Log.pm as mojo/lib/Mojo/Log.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Message.pm as mojo/lib/Mojo/Message.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Message/Request.pm as mojo/lib/Mojo/Message/Request.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Message/Response.pm as mojo/lib/Mojo/Message/Response.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Parameters.pm as mojo/lib/Mojo/Parameters.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Path.pm as mojo/lib/Mojo/Path.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Server.pm as mojo/lib/Mojo/Server.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Server/CGI.pm as mojo/lib/Mojo/Server/CGI.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Server/Daemon.pm as mojo/lib/Mojo/Server/Daemon.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Server/FastCGI.pm as mojo/lib/Mojo/Server/FastCGI.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Server/Hypnotoad.pm as mojo/lib/Mojo/Server/Hypnotoad.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Server/Morbo.pm as mojo/lib/Mojo/Server/Morbo.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Server/PSGI.pm as mojo/lib/Mojo/Server/PSGI.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Template.pm as mojo/lib/Mojo/Template.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Transaction.pm as mojo/lib/Mojo/Transaction.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Transaction/HTTP.pm as mojo/lib/Mojo/Transaction/HTTP.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Transaction/WebSocket.pm as mojo/lib/Mojo/Transaction/WebSocket.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/URL.pm as mojo/lib/Mojo/URL.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Upload.pm as mojo/lib/Mojo/Upload.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/UserAgent.pm as mojo/lib/Mojo/UserAgent.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/UserAgent/Transactor.pm as mojo/lib/Mojo/UserAgent/Transactor.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojo/Util.pm as mojo/lib/Mojo/Util.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious.pm as mojo/lib/Mojolicious.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/cgi.pm as mojo/lib/Mojolicious/Command/cgi.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/cpanify.pm as mojo/lib/Mojolicious/Command/cpanify.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/daemon.pm as mojo/lib/Mojolicious/Command/daemon.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/eval.pm as mojo/lib/Mojolicious/Command/eval.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/fastcgi.pm as mojo/lib/Mojolicious/Command/fastcgi.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/generate.pm as mojo/lib/Mojolicious/Command/generate.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/generate/app.pm as mojo/lib/Mojolicious/Command/generate/app.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/generate/gitignore.pm as mojo/lib/Mojolicious/Command/generate/gitignore.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/generate/hypnotoad.pm as mojo/lib/Mojolicious/Command/generate/hypnotoad.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/generate/lite_app.pm as mojo/lib/Mojolicious/Command/generate/lite_app.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/generate/makefile.pm as mojo/lib/Mojolicious/Command/generate/makefile.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/generate/plugin.pm as mojo/lib/Mojolicious/Command/generate/plugin.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/get.pm as mojo/lib/Mojolicious/Command/get.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/inflate.pm as mojo/lib/Mojolicious/Command/inflate.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/psgi.pm as mojo/lib/Mojolicious/Command/psgi.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/routes.pm as mojo/lib/Mojolicious/Command/routes.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/test.pm as mojo/lib/Mojolicious/Command/test.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Command/version.pm as mojo/lib/Mojolicious/Command/version.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Commands.pm as mojo/lib/Mojolicious/Commands.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Controller.pm as mojo/lib/Mojolicious/Controller.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Guides.pod as mojo/lib/Mojolicious/Guides.pod
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Guides/Cheatsheet.pod as mojo/lib/Mojolicious/Guides/Cheatsheet.pod
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Guides/CodingGuidelines.pod as mojo/lib/Mojolicious/Guides/CodingGuidelines.pod
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Guides/Cookbook.pod as mojo/lib/Mojolicious/Guides/Cookbook.pod
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Guides/FAQ.pod as mojo/lib/Mojolicious/Guides/FAQ.pod
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Guides/Growing.pod as mojo/lib/Mojolicious/Guides/Growing.pod
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Guides/Rendering.pod as mojo/lib/Mojolicious/Guides/Rendering.pod
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Guides/Routing.pod as mojo/lib/Mojolicious/Guides/Routing.pod
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Lite.pm as mojo/lib/Mojolicious/Lite.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin.pm as mojo/lib/Mojolicious/Plugin.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/CallbackCondition.pm as mojo/lib/Mojolicious/Plugin/CallbackCondition.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/Charset.pm as mojo/lib/Mojolicious/Plugin/Charset.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/Config.pm as mojo/lib/Mojolicious/Plugin/Config.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/DefaultHelpers.pm as mojo/lib/Mojolicious/Plugin/DefaultHelpers.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/EPLRenderer.pm as mojo/lib/Mojolicious/Plugin/EPLRenderer.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/EPRenderer.pm as mojo/lib/Mojolicious/Plugin/EPRenderer.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/HeaderCondition.pm as mojo/lib/Mojolicious/Plugin/HeaderCondition.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/I18N.pm as mojo/lib/Mojolicious/Plugin/I18N.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/JSONConfig.pm as mojo/lib/Mojolicious/Plugin/JSONConfig.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/Mount.pm as mojo/lib/Mojolicious/Plugin/Mount.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/PODRenderer.pm as mojo/lib/Mojolicious/Plugin/PODRenderer.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/PoweredBy.pm as mojo/lib/Mojolicious/Plugin/PoweredBy.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/RequestTimer.pm as mojo/lib/Mojolicious/Plugin/RequestTimer.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugin/TagHelpers.pm as mojo/lib/Mojolicious/Plugin/TagHelpers.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Plugins.pm as mojo/lib/Mojolicious/Plugins.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Renderer.pm as mojo/lib/Mojolicious/Renderer.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Routes.pm as mojo/lib/Mojolicious/Routes.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Routes/Match.pm as mojo/lib/Mojolicious/Routes/Match.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Routes/Pattern.pm as mojo/lib/Mojolicious/Routes/Pattern.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Sessions.pm as mojo/lib/Mojolicious/Sessions.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Static.pm as mojo/lib/Mojolicious/Static.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/Types.pm as mojo/lib/Mojolicious/Types.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/amelia.png as mojo/lib/Mojolicious/public/amelia.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/css/prettify-mojo.css as mojo/lib/Mojolicious/public/css/prettify-mojo.css
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/css/prettify.css as mojo/lib/Mojolicious/public/css/prettify.css
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/failraptor.png as mojo/lib/Mojolicious/public/failraptor.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/favicon.ico as mojo/lib/Mojolicious/public/favicon.ico
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/jquery.js as mojo/lib/Mojolicious/public/js/jquery.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-apollo.js as mojo/lib/Mojolicious/public/js/lang-apollo.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-clj.js as mojo/lib/Mojolicious/public/js/lang-clj.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-css.js as mojo/lib/Mojolicious/public/js/lang-css.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-go.js as mojo/lib/Mojolicious/public/js/lang-go.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-hs.js as mojo/lib/Mojolicious/public/js/lang-hs.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-lisp.js as mojo/lib/Mojolicious/public/js/lang-lisp.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-lua.js as mojo/lib/Mojolicious/public/js/lang-lua.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-ml.js as mojo/lib/Mojolicious/public/js/lang-ml.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-n.js as mojo/lib/Mojolicious/public/js/lang-n.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-proto.js as mojo/lib/Mojolicious/public/js/lang-proto.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-scala.js as mojo/lib/Mojolicious/public/js/lang-scala.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-sql.js as mojo/lib/Mojolicious/public/js/lang-sql.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-tex.js as mojo/lib/Mojolicious/public/js/lang-tex.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-vb.js as mojo/lib/Mojolicious/public/js/lang-vb.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-vhdl.js as mojo/lib/Mojolicious/public/js/lang-vhdl.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-wiki.js as mojo/lib/Mojolicious/public/js/lang-wiki.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-xq.js as mojo/lib/Mojolicious/public/js/lang-xq.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/lang-yaml.js as mojo/lib/Mojolicious/public/js/lang-yaml.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/js/prettify.js as mojo/lib/Mojolicious/public/js/prettify.js
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/mojolicious-arrow.png as mojo/lib/Mojolicious/public/mojolicious-arrow.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/mojolicious-black.png as mojo/lib/Mojolicious/public/mojolicious-black.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/mojolicious-box.png as mojo/lib/Mojolicious/public/mojolicious-box.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/mojolicious-clouds.png as mojo/lib/Mojolicious/public/mojolicious-clouds.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/mojolicious-noraptor.png as mojo/lib/Mojolicious/public/mojolicious-noraptor.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/mojolicious-notfound.png as mojo/lib/Mojolicious/public/mojolicious-notfound.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/mojolicious-pinstripe.gif as mojo/lib/Mojolicious/public/mojolicious-pinstripe.gif
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/public/mojolicious-white.png as mojo/lib/Mojolicious/public/mojolicious-white.png
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/templates/exception.development.html.ep as mojo/lib/Mojolicious/templates/exception.development.html.ep
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/templates/exception.html.ep as mojo/lib/Mojolicious/templates/exception.html.ep
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/templates/mojobar.html.ep as mojo/lib/Mojolicious/templates/mojobar.html.ep
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/templates/not_found.development.html.ep as mojo/lib/Mojolicious/templates/not_found.development.html.ep
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/templates/not_found.html.ep as mojo/lib/Mojolicious/templates/not_found.html.ep
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Mojolicious/templates/perldoc.html.ep as mojo/lib/Mojolicious/templates/perldoc.html.ep
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/Test/Mojo.pm as mojo/lib/Test/Mojo.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/lib/ojo.pm as mojo/lib/ojo.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/script/hypnotoad as mojo/script/hypnotoad
C:\strawberry\perl\site\bin/pp: ... adding mojo/script/mojo as mojo/script/mojo
C:\strawberry\perl\site\bin/pp: ... adding mojo/script/morbo as mojo/script/morbo
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/apache_cgi.t as mojo/t/mojo/apache_cgi.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/apache_fastcgi.t as mojo/t/mojo/apache_fastcgi.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/app.t as mojo/t/mojo/app.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/asset.t as mojo/t/mojo/asset.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/base.t as mojo/t/mojo/base.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/bytestream.t as mojo/t/mojo/bytestream.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/cache.t as mojo/t/mojo/cache.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/certs/badclient.crt as mojo/t/mojo/certs/badclient.crt
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/certs/badclient.key as mojo/t/mojo/certs/badclient.key
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/certs/ca.crt as mojo/t/mojo/certs/ca.crt
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/certs/ca.key as mojo/t/mojo/certs/ca.key
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/certs/client.crt as mojo/t/mojo/certs/client.crt
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/certs/client.key as mojo/t/mojo/certs/client.key
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/certs/server.crt as mojo/t/mojo/certs/server.crt
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/certs/server.key as mojo/t/mojo/certs/server.key
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/cgi.t as mojo/t/mojo/cgi.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/collection.t as mojo/t/mojo/collection.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/command.t as mojo/t/mojo/command.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/content.t as mojo/t/mojo/content.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/cookie.t as mojo/t/mojo/cookie.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/cookiejar.t as mojo/t/mojo/cookiejar.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/date.t as mojo/t/mojo/date.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/dom.t as mojo/t/mojo/dom.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/eventemitter.t as mojo/t/mojo/eventemitter.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/fastcgi.t as mojo/t/mojo/fastcgi.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/headers.t as mojo/t/mojo/headers.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/home.t as mojo/t/mojo/home.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/hypnotoad.t as mojo/t/mojo/hypnotoad.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/ioloop.t as mojo/t/mojo/ioloop.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/ioloop_tls.t as mojo/t/mojo/ioloop_tls.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/iowatcher.t as mojo/t/mojo/iowatcher.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/iowatcher_ev.t as mojo/t/mojo/iowatcher_ev.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/json.t as mojo/t/mojo/json.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/BaseTest/Base1.pm as mojo/t/mojo/lib/BaseTest/Base1.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/BaseTest/Base2.pm as mojo/t/mojo/lib/BaseTest/Base2.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/BaseTest/Base3.pm as mojo/t/mojo/lib/BaseTest/Base3.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/LoaderException.pm as mojo/t/mojo/lib/LoaderException.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/LoaderException2.pm as mojo/t/mojo/lib/LoaderException2.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/LoaderTest/A.pm as mojo/t/mojo/lib/LoaderTest/A.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/LoaderTest/B.pm as mojo/t/mojo/lib/LoaderTest/B.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/LoaderTest/C.pm as mojo/t/mojo/lib/LoaderTest/C.pm
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/exception.mt as mojo/t/mojo/lib/exception.mt
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/test.mt as mojo/t/mojo/lib/test.mt
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/lib/utf8_exception.mt as mojo/t/mojo/lib/utf8_exception.mt
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/loader.t as mojo/t/mojo/loader.t
C:\strawberry\perl\site\bin/pp: ... adding mojo/t/mojo/message.t as mojo/t/mojo/message.t
